,carat,cut,color,clarity,depth,table,price,x,y,z,log_price,volume
31977,0.26,4,2,5,62.4,58.0,453,4.06,4.08,2.54,6.115892125483034,42.074592
31978,0.26,4,2,5,62.9,59.0,453,4.04,4.07,2.55,6.115892125483034,41.92914
31979,0.26,4,2,4,59.5,58.0,453,4.18,4.23,2.5,6.115892125483034,44.2035
31980,0.3,3,2,5,61.1,59.0,776,4.32,4.29,2.63,6.654152520183219,48.741264
31981,0.3,3,2,5,62.2,58.0,776,4.31,4.28,2.67,6.654152520183219,49.252956
31982,0.3,2,2,5,62.5,55.0,776,4.31,4.27,2.68,6.654152520183219,49.321916
31983,0.3,2,2,5,62.7,57.0,776,4.31,4.27,2.69,6.654152520183219,49.50595299999999
31984,0.3,2,2,5,62.8,55.0,776,4.33,4.27,2.7,6.654152520183219,49.92057
31985,0.3,3,2,5,61.4,60.0,776,4.3,4.27,2.63,6.654152520183219,48.28942999999999
31986,0.3,3,2,5,61.5,60.0,776,4.29,4.26,2.63,6.654152520183219,48.06430199999999
31987,0.3,2,2,5,62.9,57.0,776,4.29,4.26,2.69,6.654152520183219,49.16082599999999
31988,0.3,2,2,5,62.1,55.0,776,4.31,4.26,2.66,6.654152520183219,48.839196
31989,0.3,2,2,5,62.9,57.0,776,4.29,4.27,2.69,6.654152520183219,49.27622699999999
31990,0.3,3,2,5,62.5,58.0,776,4.28,4.26,2.67,6.654152520183219,48.681576
31991,0.3,3,2,5,62.2,60.0,776,4.27,4.22,2.64,6.654152520183219,47.57121599999999
31992,0.3,3,2,5,62.8,58.0,776,4.29,4.24,2.68,6.654152520183219,48.74812800000001
31993,0.3,3,2,5,62.8,58.0,776,4.28,4.25,2.68,6.654152520183219,48.74920000000001
31994,0.3,3,2,5,62.7,58.0,776,4.3,4.25,2.68,6.654152520183219,48.977
31995,0.3,0,2,5,65.4,55.0,776,4.25,4.22,2.77,6.654152520183219,49.67995
31996,0.3,2,3,4,61.5,57.0,776,4.34,4.31,2.66,6.654152520183219,49.756364
31997,0.3,3,3,4,61.7,60.0,776,4.28,4.24,2.63,6.654152520183219,47.727136
31998,0.3,2,3,4,62.3,56.0,776,4.32,4.29,2.68,6.654152520183219,49.66790400000001
31999,0.3,2,2,6,61.9,57.0,776,4.3,4.32,2.67,6.654152520183219,49.59792
32000,0.28,4,0,7,62.2,52.0,777,4.21,4.25,2.63,6.655440350367647,47.057275
32001,0.42,4,5,4,62.1,57.0,777,4.78,4.8,2.98,6.655440350367647,68.37312
32002,0.26,2,0,7,61.4,55.0,777,4.1,4.17,2.54,6.655440350367647,43.42638
32003,0.35,2,0,5,62.1,54.0,777,4.54,4.58,2.83,6.655440350367647,58.844756
32004,0.42,2,3,2,62.2,53.0,777,4.85,4.86,3.02,6.655440350367647,71.18442
32005,0.41,2,6,1,62.1,54.0,777,4.78,4.81,2.98,6.655440350367647,68.515564
32006,0.44,1,0,2,58.8,62.0,777,4.97,5.0,2.93,6.655440350367647,72.8105
32007,0.37,2,1,2,61.4,56.0,777,4.65,4.6,2.84,6.655440350367647,60.7476
32008,0.31,2,0,7,60.9,57.0,777,4.38,4.42,2.68,6.655440350367647,51.883728000000005
32009,0.31,4,2,6,59.2,62.0,777,4.34,4.41,2.59,6.655440350367647,49.571046
32010,0.31,2,0,7,61.9,55.0,777,4.36,4.39,2.71,6.655440350367647,51.870484
32011,0.31,2,0,7,60.1,56.0,777,4.43,4.46,2.67,6.655440350367647,52.753326
32012,0.3,2,0,5,61.8,55.0,778,4.35,4.32,2.68,6.656726524178391,50.36256
32013,0.3,2,0,5,59.5,56.0,778,4.41,4.37,2.61,6.656726524178391,50.299137
32014,0.3,2,0,5,61.0,55.0,778,4.38,4.34,2.66,6.656726524178391,50.564472
32015,0.38,3,6,7,60.5,59.0,778,4.72,4.69,2.84,6.656726524178391,62.868512
32016,0.42,3,1,3,61.8,61.0,778,4.84,4.8,2.98,6.656726524178391,69.23136
32017,0.32,4,2,7,62.5,55.0,778,4.39,4.42,2.75,6.656726524178391,53.36044999999999
32018,0.32,4,2,7,62.3,57.0,778,4.38,4.41,2.73,6.656726524178391,52.732134
32019,0.31,4,3,6,58.8,59.0,778,4.44,4.47,2.62,6.656726524178391,51.998616000000005
32020,0.33,4,0,5,60.0,62.0,778,4.47,4.49,2.69,6.656726524178391,53.989107
32021,0.41,4,4,2,58.1,61.0,778,4.91,4.97,2.87,6.656726524178391,70.035749
32022,0.31,4,4,1,61.3,55.0,778,4.37,4.4,2.69,6.656726524178391,51.72332
32023,0.31,2,4,7,61.3,56.0,778,4.37,4.4,2.69,6.656726524178391,51.72332
32024,0.31,2,3,6,62.3,53.0,778,4.37,4.42,2.74,6.656726524178391,52.924196
32025,0.31,2,3,6,61.6,54.0,778,4.36,4.38,2.69,6.656726524178391,51.370392
32026,0.43,2,4,5,62.3,54.0,778,4.85,4.88,3.03,6.656726524178391,71.71404
32027,0.38,2,3,5,61.2,55.0,778,4.69,4.72,2.88,6.656726524178391,63.753984
32028,0.35,2,5,1,62.7,55.0,778,4.51,4.55,2.84,6.656726524178391,58.27821999999999
32029,0.38,3,5,4,60.1,60.0,778,4.72,4.66,2.82,6.656726524178391,62.026464
32030,0.39,3,1,3,60.7,62.0,778,4.74,4.72,2.87,6.656726524178391,64.20993600000001
32031,0.3,2,1,4,62.5,56.0,778,4.3,4.28,2.68,6.656726524178391,49.32272
32032,0.44,3,1,2,62.3,58.0,778,4.85,4.88,3.03,6.656726524178391,71.71404
32033,0.31,4,2,6,59.4,57.0,779,4.39,4.43,2.62,6.658011045870748,50.952974
32034,0.32,2,1,7,61.3,57.0,779,4.39,4.42,2.7,6.658011045870748,52.39026
32035,0.32,2,1,7,62.1,53.0,779,4.41,4.44,2.75,6.658011045870748,53.8461
32036,0.32,2,1,7,60.4,59.0,779,4.45,4.49,2.7,6.658011045870748,53.947350000000014
32037,0.3,2,1,7,62.2,54.4,779,4.3,4.32,2.68,6.658011045870748,49.78368
32038,0.3,2,1,7,61.7,53.8,779,4.31,4.34,2.67,6.658011045870748,49.943418
32039,0.3,2,1,7,62.3,54.1,779,4.28,4.34,2.69,6.658011045870748,49.967288
32040,0.32,2,1,7,61.3,54.0,779,4.42,4.45,2.72,6.658011045870748,53.499680000000005
32041,0.31,2,0,7,61.9,56.0,779,4.32,4.37,2.69,6.658011045870748,50.78289600000001
32042,0.32,2,3,6,60.3,58.0,779,4.44,4.48,2.69,6.658011045870748,53.507328000000015
32043,0.32,2,3,6,61.7,56.0,779,4.39,4.42,2.72,6.658011045870748,52.778336
32044,0.31,2,2,6,60.4,59.0,779,4.35,4.43,2.65,6.658011045870748,51.066825
32045,0.31,1,2,4,63.9,55.0,779,4.3,4.27,2.74,6.658011045870748,50.30914
32046,0.37,4,1,7,61.2,55.0,779,4.63,4.68,2.85,6.658011045870748,61.75494
32047,0.41,4,0,5,62.8,58.0,779,4.73,4.76,2.98,6.658011045870748,67.094104
32048,0.36,4,0,5,62.4,58.0,780,4.48,4.53,2.81,6.659293919683638,57.02726400000001
32049,0.43,2,5,5,62.1,57.0,780,4.83,4.86,3.01,6.659293919683638,70.656138
32050,0.34,2,0,4,61.4,57.0,780,4.49,4.54,2.77,6.659293919683638,56.46534200000001
32051,0.32,2,0,4,60.3,57.0,780,4.42,4.44,2.67,6.659293919683638,52.398216
32052,0.35,2,0,2,61.5,56.0,780,4.54,4.57,2.8,6.659293919683638,58.09384
32053,0.35,2,0,2,61.1,56.0,780,4.55,4.59,2.79,6.659293919683638,58.267755
32054,0.3,1,2,1,64.3,53.0,780,4.22,4.27,2.73,6.659293919683638,49.192962
32055,0.28,3,1,7,58.7,60.0,780,4.34,4.31,2.54,6.659293919683638,47.51171599999999
32056,0.28,2,0,6,61.7,57.0,780,4.23,4.2,2.6,6.659293919683638,46.19160000000001
32057,0.33,3,5,6,61.9,60.0,780,4.44,4.41,2.74,6.659293919683638,53.650296
32058,0.33,3,5,6,61.7,61.0,780,4.45,4.43,2.74,6.659293919683638,54.01499
32059,0.33,3,5,6,62.5,61.0,780,4.42,4.38,2.75,6.659293919683638,53.2389
32060,0.33,3,0,2,60.3,58.0,780,4.49,4.47,2.7,6.659293919683638,54.18981
32061,0.33,3,0,2,60.0,59.0,780,4.5,4.47,2.69,6.659293919683638,54.10934999999999
32062,0.33,2,0,2,62.5,54.0,780,4.44,4.43,2.77,6.659293919683638,54.483684
32063,0.33,2,0,2,61.3,56.0,780,4.46,4.44,2.73,6.659293919683638,54.06055200000001
32064,0.33,3,0,2,60.1,59.0,780,4.49,4.46,2.69,6.659293919683638,53.868326
32065,0.33,2,0,2,62.8,56.0,780,4.43,4.39,2.77,6.659293919683638,53.87012899999999
32066,0.33,2,0,2,62.7,55.0,780,4.44,4.4,2.77,6.659293919683638,54.11472000000001
32067,0.33,3,0,2,61.5,60.0,780,4.44,4.41,2.72,6.659293919683638,53.25868800000001
32068,0.33,2,0,2,62.4,54.0,780,4.44,4.41,2.76,6.659293919683638,54.041904
32069,0.33,2,0,2,62.8,55.0,780,4.45,4.41,2.78,6.659293919683638,54.55611
32070,0.33,3,0,2,60.4,60.0,780,4.46,4.41,2.68,6.659293919683638,52.71184800000001
32071,0.32,2,1,5,61.4,57.0,780,4.46,4.4,2.72,6.659293919683638,53.37728000000001
32072,0.32,1,1,5,57.0,60.0,780,4.6,4.53,2.6,6.659293919683638,54.1788
32073,0.36,4,2,4,61.3,54.0,781,4.63,4.65,2.84,6.660575149839686,61.14378000000001
32074,0.32,2,2,5,61.4,55.0,781,4.43,4.46,2.73,6.660575149839686,53.938794
32075,0.32,2,2,5,61.4,55.0,781,4.42,4.44,2.72,6.660575149839686,53.379456000000005
32076,0.33,2,0,5,62.1,56.0,781,4.44,4.48,2.77,6.660575149839686,55.098624000000015
32077,0.33,2,0,5,62.1,54.0,781,4.43,4.46,2.76,6.660575149839686,54.531528
32078,0.33,2,0,5,61.8,56.0,781,4.45,4.48,2.76,6.660575149839686,55.02336
32079,0.33,3,0,5,60.7,58.0,781,4.46,4.5,2.72,6.660575149839686,54.5904
32080,0.33,4,0,5,62.8,54.0,781,4.43,4.46,2.79,6.660575149839686,55.124262
32081,0.33,4,1,4,61.6,56.0,781,4.43,4.46,2.74,6.660575149839686,54.136372
32082,0.33,2,0,5,62.3,57.0,781,4.41,4.45,2.76,6.660575149839686,54.16362
32083,0.33,2,1,4,59.6,56.0,781,4.49,4.54,2.69,6.660575149839686,54.834574
32084,0.33,2,0,5,60.9,55.0,781,4.47,4.5,2.73,6.660575149839686,54.91394999999999
32085,0.33,2,0,5,61.9,53.0,781,4.46,4.49,2.77,6.660575149839686,55.470358
32086,0.33,3,1,4,60.9,58.0,781,4.45,4.49,2.72,6.660575149839686,54.34696000000001
32087,0.33,2,0,5,62.3,56.0,781,4.43,4.46,2.77,6.660575149839686,54.729106
32088,0.33,2,0,5,62.6,56.0,781,4.39,4.43,2.76,6.660575149839686,53.67565199999999
32089,0.33,2,0,5,61.8,56.0,781,4.4,4.44,2.73,6.660575149839686,53.333280000000016
32090,0.33,3,1,4,61.6,58.0,781,4.41,4.45,2.73,6.660575149839686,53.574885
32091,0.33,2,0,5,62.5,55.0,781,4.41,4.45,2.77,6.660575149839686,54.359865000000006
32092,0.33,2,1,4,60.2,57.0,781,4.48,4.52,2.71,6.660575149839686,54.876416
32093,0.33,2,0,5,60.7,57.0,781,4.46,4.5,2.72,6.660575149839686,54.5904
32094,0.33,2,1,4,62.6,57.0,781,4.4,4.42,2.76,6.660575149839686,53.67648
32095,0.33,3,1,4,61.5,59.0,781,4.42,4.46,2.73,6.660575149839686,53.817036
32096,0.33,2,0,5,61.9,57.0,781,4.42,4.47,2.75,6.660575149839686,54.33284999999999
32097,0.33,2,1,4,62.7,57.0,781,4.38,4.45,2.77,6.660575149839686,53.99007
32098,0.33,2,0,5,60.9,55.0,781,4.46,4.5,2.73,6.660575149839686,54.7911
32099,0.33,2,1,4,60.6,57.0,781,4.5,4.54,2.74,6.660575149839686,55.9782
32100,0.33,2,0,5,62.1,56.0,781,4.42,4.47,2.76,6.660575149839686,54.53042399999999
32101,0.33,2,0,5,62.5,56.0,781,4.43,4.46,2.78,6.660575149839686,54.926684
32102,0.33,2,0,5,61.9,56.0,781,4.42,4.44,2.74,6.660575149839686,53.771952000000006
32103,0.33,3,0,5,61.2,58.0,781,4.41,4.44,2.71,6.660575149839686,53.062884
32104,0.33,2,0,5,62.1,55.0,781,4.43,4.46,2.76,6.660575149839686,54.531528
32105,0.36,2,0,4,61.8,55.0,781,4.54,4.58,2.82,6.660575149839686,58.63682399999999
32106,0.4,4,5,7,63.7,58.0,782,4.64,4.68,2.97,6.661854740545311,64.49414399999999
32107,0.35,2,2,4,61.9,55.0,782,4.53,4.58,2.82,6.661854740545311,58.507668
32108,0.36,2,1,4,60.9,57.0,782,4.6,4.63,2.81,6.661854740545311,59.84738
32109,0.47,2,4,3,62.4,53.0,782,4.98,5.02,3.12,6.661854740545311,77.99875200000001
32110,0.47,2,4,3,61.8,54.0,782,5.01,5.05,3.11,6.661854740545311,78.68455499999999
32111,0.3,4,2,6,61.8,55.0,783,4.32,4.35,2.68,6.663132695990803,50.36256
32112,0.36,2,4,6,62.0,54.0,783,4.59,4.61,2.85,6.663132695990803,60.305715000000006
32113,0.25,2,1,6,62.3,53.0,783,4.08,4.11,2.55,6.663132695990803,42.76044
32114,0.43,2,4,2,61.9,55.0,783,4.84,4.88,3.01,6.663132695990803,71.093792
32115,0.32,2,4,1,61.9,54.2,783,4.38,4.42,2.72,6.663132695990803,52.658112
32116,0.4,1,3,4,63.4,56.0,783,4.68,4.72,2.98,6.663132695990803,65.82700799999999
32117,0.39,4,4,7,62.4,57.0,784,4.67,4.7,2.92,6.664409020350408,64.09108
32118,0.37,4,1,4,63.5,59.0,784,4.55,4.59,2.9,6.664409020350408,60.56504999999999
32119,0.34,4,1,4,62.3,53.0,784,4.47,4.52,2.8,6.664409020350408,56.57231999999998
32120,0.42,4,0,2,62.3,58.0,784,4.8,4.83,3.0,6.664409020350408,69.552
32121,0.34,2,2,7,61.7,55.0,784,4.49,4.52,2.78,6.664409020350408,56.419544
32122,0.47,2,3,3,61.3,56.0,784,4.98,5.01,3.06,6.664409020350408,76.346388
32123,0.47,2,3,3,62.4,55.0,784,4.96,5.01,3.11,6.664409020350408,77.28225599999999
32124,0.4,1,2,5,62.2,61.0,784,4.71,4.74,2.94,6.664409020350408,65.63667600000001
32125,0.41,1,6,5,64.3,55.0,784,4.7,4.66,3.01,6.664409020350408,65.92502
32126,0.41,3,6,5,61.9,59.0,784,4.74,4.69,2.92,6.664409020350408,64.913352
32127,0.41,4,6,5,63.4,56.0,784,4.73,4.7,2.99,6.664409020350408,66.47069
32128,0.41,1,5,2,63.8,57.0,784,4.7,4.67,2.99,6.664409020350408,65.62751000000002
32129,0.41,4,3,3,63.4,58.0,784,4.73,4.7,2.99,6.664409020350408,66.47069
32130,0.41,1,3,3,63.6,54.0,784,4.74,4.7,3.0,6.664409020350408,66.834
32131,0.41,3,3,3,61.4,58.0,784,4.8,4.75,2.93,6.664409020350408,66.804
32132,0.41,3,2,3,60.9,58.0,784,4.82,4.8,2.93,6.664409020350408,67.78848
32133,0.41,2,5,6,62.3,53.0,785,4.77,4.79,2.98,6.665683717782408,68.08793399999999
32134,0.44,4,3,2,60.3,58.0,786,4.94,4.99,2.99,6.666956792429207,73.70529400000002
32135,0.3,2,1,7,60.9,57.0,786,4.32,4.35,2.64,6.666956792429207,49.61088
32136,0.36,2,2,5,60.5,57.0,786,4.61,4.65,2.8,6.666956792429207,60.022200000000005
32137,0.31,2,3,1,62.8,56.0,786,4.34,4.39,2.74,6.666956792429207,52.204124
32138,0.31,3,4,6,61.8,59.0,786,4.36,4.32,2.68,6.666956792429207,50.47833600000001
32139,0.31,1,4,6,63.7,56.0,786,4.33,4.3,2.75,6.666956792429207,51.20225
32140,0.32,2,2,7,61.2,57.0,786,4.4,4.43,2.7,6.666956792429207,52.628400000000006
32141,0.4,1,0,5,63.5,56.0,786,4.66,4.72,2.98,6.666956792429207,65.545696
32142,0.32,2,3,6,61.8,56.0,786,4.39,4.41,2.72,6.666956792429207,52.658928
32143,0.32,2,2,7,62.1,54.0,786,4.41,4.44,2.75,6.666956792429207,53.8461
32144,0.32,2,2,7,61.9,57.0,786,4.36,4.39,2.71,6.666956792429207,51.870484
32145,0.32,4,2,7,61.8,60.0,786,4.36,4.41,2.71,6.666956792429207,52.106796
32146,0.32,2,2,7,62.0,55.0,786,4.39,4.41,2.73,6.666956792429207,52.852527
32147,0.4,1,0,5,63.2,57.0,786,4.65,4.71,2.96,6.666956792429207,64.82844
32148,0.4,4,2,4,62.2,55.0,786,4.68,4.74,2.93,6.666956792429207,64.996776
32149,0.28,4,2,1,59.8,56.0,787,4.27,4.29,2.56,6.668228248417403,46.894848
32150,0.39,2,5,7,62.3,54.0,787,4.66,4.69,2.91,6.668228248417403,63.59921400000001
32151,0.28,2,2,7,62.6,55.0,787,4.2,4.23,2.64,6.668228248417403,46.902240000000006
32152,0.28,2,2,7,61.8,56.0,787,4.18,4.22,2.6,6.668228248417403,45.86296
32153,0.28,2,2,7,61.5,57.0,787,4.19,4.24,2.59,6.668228248417403,46.012904000000006
32154,0.28,2,2,7,62.2,53.0,787,4.22,4.23,2.63,6.668228248417403,46.947078
32155,0.28,2,2,7,62.6,54.0,787,4.21,4.22,2.64,6.668228248417403,46.902768
32156,0.28,2,1,7,60.8,55.0,787,4.26,4.29,2.6,6.668228248417403,47.51604
32157,0.28,2,1,6,60.6,55.0,787,4.28,4.3,2.6,6.668228248417403,47.8504
32158,0.28,2,1,6,61.2,54.0,787,4.24,4.26,2.6,6.668228248417403,46.96224
32159,0.39,2,3,5,62.2,53.9,787,4.66,4.69,2.9,6.668228248417403,63.380660000000006
32160,0.38,2,0,5,60.8,57.0,787,4.66,4.68,2.84,6.668228248417403,61.93699199999999
32161,0.34,2,0,4,61.2,58.0,787,4.45,4.5,2.74,6.668228248417403,54.86850000000001
32162,0.47,2,4,2,61.1,55.0,787,5.04,5.07,3.09,6.668228248417403,78.958152
32163,0.28,2,2,1,62.6,53.0,787,4.18,4.19,2.62,6.668228248417403,45.887204
32164,0.28,2,2,1,61.4,57.0,787,4.22,4.25,2.6,6.668228248417403,46.631
32165,0.28,2,2,1,61.9,56.0,787,4.18,4.21,2.59,6.668228248417403,45.578302
32166,0.41,2,4,3,61.7,56.0,787,4.8,4.77,2.95,6.668228248417403,67.5432
32167,0.41,2,4,3,60.8,57.0,787,4.84,4.8,2.93,6.668228248417403,68.06976
32168,0.46,1,2,3,64.0,57.0,787,4.88,4.83,3.11,6.668228248417403,73.303944
32169,0.3,3,3,4,62.5,59.0,787,4.32,4.25,2.68,6.668228248417403,49.2048
32170,0.37,3,3,7,62.2,58.0,787,4.56,4.6,2.85,6.668228248417403,59.78159999999999
32171,0.33,4,4,1,62.9,58.0,787,4.38,4.43,2.77,6.668228248417403,53.747418
32172,0.33,4,4,1,61.7,59.0,787,4.43,4.45,2.74,6.668228248417403,54.01499
32173,0.3,1,0,7,63.5,58.0,787,4.23,4.31,2.71,6.668228248417403,49.406823
32174,0.39,4,3,5,62.4,56.0,787,4.64,4.68,2.91,6.668228248417403,63.19123199999999
32175,0.39,1,3,5,63.3,57.0,787,4.61,4.65,2.93,6.668228248417403,62.80894500000001
32176,0.39,4,4,4,61.7,57.0,787,4.65,4.68,2.88,6.668228248417403,62.67456
32177,0.39,3,3,5,61.2,60.0,787,4.68,4.73,2.88,6.668228248417403,63.752832000000005
32178,0.39,1,3,5,63.4,57.0,787,4.63,4.67,2.95,6.668228248417403,63.785195
32179,0.39,4,5,7,63.0,56.0,787,4.62,4.68,2.93,6.668228248417403,63.351288
32180,0.39,4,3,5,60.4,61.0,787,4.67,4.7,2.83,6.668228248417403,62.11567000000001
32181,0.39,3,3,5,62.3,59.0,787,4.65,4.69,2.91,6.668228248417403,63.46273500000001
32182,0.39,1,3,5,63.8,59.0,787,4.66,4.59,2.95,6.668228248417403,63.09873
32183,0.41,4,4,4,61.5,55.0,788,4.8,4.82,2.96,6.669498089857879,68.48255999999999
32184,0.42,4,2,2,62.3,56.0,788,4.78,4.81,2.99,6.669498089857879,68.745482
32185,0.41,2,5,7,61.6,55.0,788,4.78,4.8,2.95,6.669498089857879,67.6848
32186,0.39,2,4,5,61.6,56.0,788,4.68,4.71,2.89,6.669498089857879,63.703692
32187,0.41,2,3,2,61.2,56.0,788,4.8,4.84,2.95,6.669498089857879,68.5344
32188,0.35,2,4,4,62.0,56.0,788,4.56,4.54,2.82,6.669498089857879,58.38076799999999
32189,0.35,2,5,7,62.3,57.0,788,4.53,4.49,2.81,6.669498089857879,57.154557
32190,0.35,3,4,4,61.3,59.0,788,4.57,4.54,2.79,6.669498089857879,57.886362000000005
32191,0.35,3,4,4,62.6,59.0,788,4.5,4.45,2.8,6.669498089857879,56.07
32192,0.35,3,4,4,62.6,58.0,788,4.52,4.49,2.82,6.669498089857879,57.23133599999999
32193,0.35,3,4,4,61.7,59.0,788,4.53,4.51,2.79,6.669498089857879,57.000537
32194,0.35,2,1,2,60.9,55.0,788,4.57,4.53,2.77,6.669498089857879,57.344817000000006
32195,0.35,3,1,2,59.7,60.0,788,4.58,4.53,2.72,6.669498089857879,56.43292800000001
32196,0.35,2,1,2,61.0,57.0,788,4.57,4.54,2.78,6.669498089857879,57.678884
32197,0.35,3,1,2,61.2,58.0,788,4.59,4.53,2.79,6.669498089857879,58.011633
32198,0.35,2,1,2,62.3,56.0,788,4.56,4.53,2.83,6.669498089857879,58.458744
32199,0.35,3,1,2,60.7,59.0,788,4.57,4.52,2.76,6.669498089857879,57.01166399999999
32200,0.35,2,1,2,61.2,57.0,788,4.56,4.52,2.78,6.669498089857879,57.29913599999999
32201,0.35,3,1,2,60.8,60.0,788,4.57,4.51,2.76,6.669498089857879,56.885532
32202,0.35,3,1,2,61.1,59.0,788,4.56,4.5,2.77,6.669498089857879,56.8404
32203,0.35,3,1,2,62.7,57.0,788,4.52,4.47,2.82,6.669498089857879,56.97640799999999
32204,0.35,3,1,2,62.9,58.0,788,4.52,4.48,2.83,6.669498089857879,57.306368000000006
32205,0.35,3,1,2,61.9,58.0,788,4.52,4.49,2.79,6.669498089857879,56.622492
32206,0.3,3,1,5,62.6,62.0,788,4.25,4.21,2.65,6.669498089857879,47.415125
32207,0.35,4,4,4,60.8,63.0,788,4.57,4.54,2.77,6.669498089857879,57.471406
32208,0.35,2,2,4,62.4,57.0,788,4.49,4.52,2.81,6.669498089857879,57.028388
32209,0.39,1,2,5,63.3,55.0,788,4.63,4.66,2.94,6.669498089857879,63.432852
32210,0.31,3,0,4,59.7,58.0,788,4.4,4.45,2.64,6.669498089857879,51.69120000000001
32211,0.31,2,1,7,61.5,59.0,789,4.36,4.39,2.69,6.670766320845874,51.487676
32212,0.31,2,3,6,60.9,55.0,789,4.4,4.43,2.69,6.670766320845874,52.43348
32213,0.31,2,3,6,62.1,55.0,789,4.34,4.39,2.71,6.670766320845874,51.632546
32214,0.31,2,3,6,61.5,55.0,789,4.39,4.42,2.71,6.670766320845874,52.58429799999999
32215,0.31,2,3,6,62.0,54.0,789,4.38,4.39,2.72,6.670766320845874,52.300704
32216,0.31,2,3,6,61.3,56.0,789,4.37,4.41,2.69,6.670766320845874,51.84087300000001
32217,0.31,2,3,6,61.8,54.0,789,4.39,4.41,2.72,6.670766320845874,52.658928
32218,0.31,2,3,6,62.5,54.0,789,4.36,4.38,2.73,6.670766320845874,52.134264
32219,0.31,2,3,6,61.8,54.0,789,4.38,4.42,2.72,6.670766320845874,52.658112
32220,0.31,2,3,6,62.3,54.0,789,4.37,4.4,2.73,6.670766320845874,52.49244
32221,0.31,2,3,6,62.2,55.0,789,4.33,4.38,2.71,6.670766320845874,51.396234
32222,0.31,2,3,6,62.0,56.0,789,4.38,4.4,2.72,6.670766320845874,52.41984000000001
32223,0.31,2,3,6,60.2,58.0,789,4.37,4.4,2.64,6.670766320845874,50.76192
32224,0.31,2,3,6,61.9,55.0,789,4.38,4.41,2.72,6.670766320845874,52.538976000000005
32225,0.31,2,3,6,61.9,54.0,789,4.38,4.41,2.72,6.670766320845874,52.538976000000005
32226,0.31,2,3,6,62.5,54.0,789,4.34,4.37,2.72,6.670766320845874,51.58697600000001
32227,0.31,2,3,6,61.9,54.0,789,4.35,4.37,2.7,6.670766320845874,51.32565
32228,0.31,2,3,6,62.0,55.0,789,4.34,4.37,2.7,6.670766320845874,51.20766
32229,0.31,2,3,6,61.6,55.0,789,4.38,4.42,2.71,6.670766320845874,52.464516
32230,0.31,2,3,6,62.1,55.0,789,4.33,4.36,2.7,6.670766320845874,50.97276000000001
32231,0.31,2,3,6,62.0,53.0,789,4.35,4.39,2.71,6.670766320845874,51.75151499999998
32232,0.31,2,3,6,61.6,57.0,789,4.34,4.36,2.68,6.670766320845874,50.712032
32233,0.31,2,3,6,61.0,57.0,789,4.38,4.4,2.68,6.670766320845874,51.64896000000001
32234,0.31,2,3,6,61.7,54.0,789,4.36,4.39,2.7,6.670766320845874,51.67908
32235,0.31,2,3,6,62.6,53.0,789,4.37,4.38,2.74,6.670766320845874,52.445244
32236,0.31,2,3,6,61.0,56.0,789,4.36,4.4,2.67,6.670766320845874,51.221280000000014
32237,0.31,2,3,6,61.5,54.0,789,4.36,4.39,2.69,6.670766320845874,51.487676
32238,0.31,2,3,6,62.1,53.0,789,4.36,4.4,2.72,6.670766320845874,52.18048000000002
32239,0.38,2,2,5,62.1,53.8,789,4.66,4.67,2.9,6.670766320845874,63.11038
32240,0.43,2,5,4,62.2,53.0,789,4.86,4.91,3.04,6.670766320845874,72.54230400000002
32241,0.43,2,3,2,62.6,56.0,789,4.79,4.82,3.01,6.670766320845874,69.494278
32242,0.31,2,4,1,61.3,56.0,789,4.37,4.41,2.69,6.670766320845874,51.84087300000001
32243,0.31,2,4,1,61.4,56.0,789,4.39,4.41,2.7,6.670766320845874,52.271730000000005
32244,0.31,2,4,1,61.3,56.0,789,4.39,4.42,2.7,6.670766320845874,52.39026
32245,0.31,2,4,1,61.8,57.0,789,4.32,4.35,2.68,6.670766320845874,50.36256
32246,0.31,2,4,1,62.0,54.0,789,4.38,4.4,2.72,6.670766320845874,52.41984000000001
32247,0.31,2,4,1,62.3,55.0,789,4.32,4.35,2.7,6.670766320845874,50.7384
32248,0.31,2,4,1,61.2,56.0,789,4.36,4.4,2.68,6.670766320845874,51.41312000000001
32249,0.31,2,4,1,62.2,54.0,789,4.38,4.4,2.73,6.670766320845874,52.61256
32250,0.31,2,4,1,62.2,54.0,789,4.38,4.4,2.73,6.670766320845874,52.61256
32251,0.36,4,1,5,61.3,60.0,789,4.55,4.59,2.8,6.670766320845874,58.47659999999999
32252,0.3,3,3,6,61.8,59.0,789,4.28,4.33,2.66,6.670766320845874,49.29618400000001
32253,0.3,3,1,7,60.1,59.0,789,4.32,4.37,2.61,6.670766320845874,49.27262400000001
32254,0.3,2,1,7,60.2,57.0,789,4.37,4.4,2.64,6.670766320845874,50.76192
32255,0.3,2,1,7,61.6,57.0,789,4.29,4.32,2.65,6.670766320845874,49.111920000000005
32256,0.3,2,3,6,62.6,54.0,789,4.25,4.28,2.67,6.670766320845874,48.5673
32257,0.36,4,1,5,62.1,59.0,789,4.55,4.59,2.84,6.670766320845874,59.31197999999999
32258,0.3,2,4,1,60.8,56.0,789,4.35,4.37,2.65,6.670766320845874,50.375175
32259,0.3,2,1,7,61.7,57.0,789,4.31,4.34,2.67,6.670766320845874,49.943418
32260,0.3,4,3,6,62.8,58.0,789,4.27,4.3,2.69,6.670766320845874,49.39108999999999
